Tid (h);Konc. Norm (g/l) 
3.288888889;0.12096299
3.291666667;0.121159404
3.294444444;0.121215522
3.297222222;0.121159404
3.3;0.120878813
3.302777778;0.120598221
3.305555556;0.12028957
3.308333333;0.120850753
3.311111111;0.12031763
3.313888889;0.120261511
3.316666667;0.120261511
3.319444444;0.120457925
3.322222222;0.120457925
3.325;0.120850753
3.327777778;0.120794635
3.330555556;0.120766576
3.333333333;0.120485984
3.336111111;0.120008979
3.338888889;0.119111086
3.341666667;0.118241253
3.344444444;0.11798872
3.347222222;0.117455596
3.35;0.117146946
3.352777778;0.116810236
3.355555556;0.11636129
3.358333333;0.115856225
3.361111111;0.11568787
3.363888889;0.115575633
3.366666667;0.115547574
3.369444444;0.115603693
3.372222222;0.115575633
3.375;0.115659811
3.377777778;0.115912343
3.380555556;0.116108757
3.383333333;0.116249053
3.386111111;0.116445467
3.388888889;0.116501585
3.391666667;0.116445467
3.394444444;0.116501585
3.397222222;0.116810236
3.4;0.116894413
3.402777778;0.116866354
3.405555556;0.116641881
3.408333333;0.11666994
3.411111111;0.116613822
3.413888889;0.116810236
3.416666667;0.116978591
3.419444444;0.116529644
3.422222222;0.116136816
3.425;0.116473526
3.427777778;0.115631752
3.430555556;0.115435338
3.433333333;0.115379219
3.436111111;0.115407279
3.438888889;0.115379219
3.441666667;0.115126687
3.444444444;0.115070569
3.447222222;0.1147058
3.45;0.114761918
3.452777778;0.114509386
3.455555556;0.114593563
3.458333333;0.114397149
3.461111111;0.114284913
3.463888889;0.114088499
3.466666667;0.114004321
3.469444444;0.114228794
3.472222222;0.114425208
3.475;0.114312972
3.477777778;0.114172676
3.480555556;0.113864025
3.483333333;0.113471197
3.486111111;0.113162547
3.488888889;0.113106428
3.491666667;0.112741659
3.494444444;0.112517186
3.497222222;0.112348831
3.5;0.111984062
3.502777778;0.111535116
3.505555556;0.11105811
3.508333333;0.110861696
3.511111111;0.110693342
3.513888889;0.110581105
3.516666667;0.110805578
3.519444444;0.111030051
3.522222222;0.110721401
3.525;0.110945874
3.527777778;0.111254525
3.530555556;0.111282584
3.533333333;0.111142288
3.536111111;0.111226465
3.538888889;0.110805578
3.541666667;0.110384691
3.544444444;0.110384691
3.547222222;0.109655153
3.55;0.109318443
3.552777778;0.10875726
3.555555556;0.108364432
3.558333333;0.108841438
3.561111111;0.109346502
3.563888889;0.109879626
3.566666667;0.110104099
3.569444444;0.110216336
3.572222222;0.110468868
3.575;0.110805578
3.577777778;0.110973933
3.580555556;0.110945874
3.583333333;0.11105811
3.586111111;0.111001992
3.588888889;0.111001992
3.591666667;0.111226465
3.594444444;0.111142288
3.597222222;0.111170347
3.6;0.111142288
3.602777778;0.111450939
3.605555556;0.111647353
3.608333333;0.111899885
3.611111111;0.111843767
3.613888889;0.111843767
3.616666667;0.112012122
3.619444444;0.111843767
3.622222222;0.111450939
3.625;0.110833637
3.627777778;0.110945874
3.630555556;0.111563175
3.633333333;0.110833637
3.636111111;0.110945874
3.638888889;0.110805578
3.641666667;0.11105811
3.644444444;0.11105811
3.647222222;0.110917815
3.65;0.110945874
3.652777778;0.110609164
3.655555556;0.110496928
3.658333333;0.110496928
3.661111111;0.110553046
3.663888889;0.110693342
3.666666667;0.110721401
3.669444444;0.110805578
3.672222222;0.110609164
3.675;0.110328573
3.677777778;0.109991863
3.680555556;0.109711271
3.683333333;0.109346502
3.686111111;0.109037852
3.688888889;0.10875726
3.691666667;0.10844861
3.694444444;0.108027722
3.697222222;0.107522658
3.7;0.107410421
3.702777778;0.10743848
3.705555556;0.107354303
3.708333333;0.107045652
3.711111111;0.106737002
3.713888889;0.106568647
3.716666667;0.106203878
3.719444444;0.105895227
3.722222222;0.105502399
3.725;0.105390162
3.727777778;0.105502399
3.730555556;0.105726872
3.733333333;0.105923286
3.736111111;0.106091641
3.738888889;0.106147759
3.741666667;0.105951345
3.744444444;0.105782991
3.747222222;0.105867168
3.75;0.105979405
3.752777778;0.105698813
3.755555556;0.105530458
3.758333333;0.105249867
3.761111111;0.105053453
3.763888889;0.10513763
3.766666667;0.105642695
3.769444444;0.106203878
3.772222222;0.106512528
3.775;0.106708942
3.777777778;0.107045652
3.780555556;0.107101771
3.783333333;0.107410421
3.786111111;0.107915486
3.788888889;0.107719072
3.791666667;0.107719072
3.794444444;0.107691013
3.797222222;0.107410421
3.8;0.107354303
3.802777778;0.107073711
3.805555556;0.106680883
3.808333333;0.106877297
3.811111111;0.106652824
3.813888889;0.106540588
3.816666667;0.106344174
3.819444444;0.106372233
3.822222222;0.106652824
3.825;0.106961475
3.827777778;0.107494599
3.830555556;0.107522658
3.833333333;0.107662954
3.836111111;0.107915486
3.838888889;0.108252196
3.841666667;0.108139959
3.844444444;0.107803249
3.847222222;0.107719072
3.85;0.107691013
3.852777778;0.107101771
3.855555556;0.106568647
3.858333333;0.106989534
3.861111111;0.107045652
3.863888889;0.106821179
3.866666667;0.106905356
3.869444444;0.107017593
3.872222222;0.107157889
3.875;0.107242066
3.877777778;0.107242066
3.880555556;0.107214007
3.883333333;0.107073711
3.886111111;0.107017593
3.888888889;0.107242066
3.891666667;0.107045652
3.894444444;0.106737002
3.897222222;0.106680883
3.9;0.106484469
3.902777778;0.106400292
3.905555556;0.106316114
3.908333333;0.106175819
3.911111111;0.106091641
3.913888889;0.105726872
3.916666667;0.105390162
3.919444444;0.105277926
3.922222222;0.104857039
3.925;0.10449227
3.927777778;0.104099442
3.930555556;0.103903028
3.933333333;0.103678554
3.936111111;0.103650495
3.938888889;0.103734673
3.941666667;0.103566318
3.944444444;0.103706614
3.947222222;0.10415556
3.95;0.104323915
3.952777778;0.104295856
3.955555556;0.104099442
3.958333333;0.103874968
3.961111111;0.10415556
3.963888889;0.104099442
3.966666667;0.103650495
3.969444444;0.103257667
3.972222222;0.103033194
3.975;0.103061253
3.977777778;0.102864839
3.980555556;0.103117371
3.983333333;0.103117371
3.986111111;0.103762732
3.988888889;0.104772861
3.991666667;0.10547434
3.994444444;0.106400292
3.997222222;0.10679312
4;0.106877297
4.002777778;0.106877297
4.005555556;0.107157889
4.008333333;0.107045652
4.011111111;0.107045652
4.013888889;0.107578776
4.016666667;0.107634894
4.019444444;0.108336373
4.022222222;0.109627094
4.025;0.110132159
4.027777778;0.110216336
4.030555556;0.110721401
4.033333333;0.11105811
4.036111111;0.110945874
4.038888889;0.110609164
4.041666667;0.11041275
4.044444444;0.109599035
4.047222222;0.108925615
4.05;0.108027722
4.052777778;0.107859368
4.055555556;0.107270125
4.058333333;0.107157889
4.061111111;0.107354303
4.063888889;0.106933416
4.066666667;0.107185948
4.069444444;0.106821179
4.072222222;0.106821179
4.075;0.106905356
4.077777778;0.106428351
4.080555556;0.105839109
4.083333333;0.105530458
4.086111111;0.104997334
4.088888889;0.104632565
4.091666667;0.104716743
4.094444444;0.104660625
4.097222222;0.104520329
4.1;0.104660625
4.102777778;0.104436151
4.105555556;0.104408092
4.108333333;0.104464211
4.111111111;0.104408092
4.113888889;0.104408092
4.116666667;0.104323915
4.119444444;0.104183619
4.122222222;0.103874968
4.125;0.103369904
4.127777778;0.103903028
4.130555556;0.103005135
4.133333333;0.102612307
4.136111111;0.101798591
4.138888889;0.100507871
4.141666667;0.100030865
4.144444444;0.099581919
4.147222222;0.099161031
4.15;0.098852381
4.152777778;0.09820702
4.155555556;0.09820702
4.158333333;0.098150902
4.161111111;0.098263139
4.163888889;0.09854373
4.166666667;0.098599848
4.169444444;0.099132972
4.172222222;0.099413564
4.175;0.099694155
4.177777778;0.09986251
4.180555556;0.102752602
4.183333333;0.103145431
4.186111111;0.105249867
4.188888889;0.107214007
4.191666667;0.108785319
4.194444444;0.109879626
4.197222222;0.110777519
4.2;0.111282584
4.202777778;0.111535116
4.205555556;0.111843767
4.208333333;0.111787648
4.211111111;0.109374562
4.213888889;0.107214007
4.216666667;0.097786133
4.219444444;0.097421364
4.222222222;0.097365246
4.225;0.097758074
4.227777778;0.097926429
4.230555556;0.098291198
4.233333333;0.098684026
4.236111111;0.099048795
4.238888889;0.099132972
4.241666667;0.099132972
4.244444444;0.098992677
4.247222222;0.098627908
4.25;0.099020736
4.252777778;0.098459553
4.255555556;0.097842251
4.258333333;0.097421364
4.261111111;0.097112714
4.263888889;0.096860181
4.266666667;0.096607649
4.269444444;0.096074525
4.272222222;0.095821993
4.275;0.095737815
4.277777778;0.095934229
4.280555556;0.096130643
4.283333333;0.096214821
4.286111111;0.095092455
4.288888889;0.095457224
4.291666667;0.095681697
4.294444444;0.095765874
4.297222222;0.095793934
4.3;0.095934229
4.302777778;0.096355117
4.305555556;0.0969163
4.308333333;0.097112714
4.311111111;0.097168832
4.313888889;0.096776004
4.316666667;0.096635708
4.319444444;0.096383176
4.322222222;0.096186762
4.325;0.09624288
4.327777778;0.096186762
4.330555556;0.096270939
4.333333333;0.096467353
4.336111111;0.096411235
4.338888889;0.096467353
4.341666667;0.096495412
4.344444444;0.096439294
4.347222222;0.096270939
4.35;0.095962289
4.352777778;0.095765874
4.355555556;0.095681697
4.358333333;0.095541401
4.361111111;0.095401106
4.363888889;0.095008277
4.366666667;0.094138444
4.369444444;0.093549202
4.372222222;0.093016078
4.375;0.092707427
4.377777778;0.092202363
4.380555556;0.092034008
4.383333333;0.092005949
4.386111111;0.091781475
4.388888889;0.091388647
4.391666667;0.091079997
4.394444444;0.090406577
4.397222222;0.090041808
4.4;0.089705098
4.402777778;0.08897556
4.405555556;0.088947501
4.408333333;0.088807206
4.411111111;0.088470496
4.413888889;0.087965431
4.416666667;0.087712899
4.419444444;0.087769017
4.422222222;0.088077668
4.425;0.088189904
4.427777778;0.088386318
4.430555556;0.088554673
4.433333333;0.088807206
4.436111111;0.088863324
4.438888889;0.088751087
4.441666667;0.088779146
4.444444444;0.088947501
4.447222222;0.089087797
4.45;0.08964898
4.452777778;0.090462695
4.455555556;0.091276411
4.458333333;0.092090126
4.461111111;0.092735486
4.463888889;0.093100255
4.466666667;0.092819664
4.469444444;0.092651309
4.472222222;0.092567132
4.475;0.092398777
4.477777778;0.092202363
4.480555556;0.09194983
4.483333333;0.091809534
4.486111111;0.091585061
4.488888889;0.091416706
4.491666667;0.091164174
4.494444444;0.091108056
4.497222222;0.091192233
4.5;0.091472825
4.502777778;0.091528943
4.505555556;0.091865653
4.508333333;0.092146244
4.511111111;0.092174303
4.513888889;0.092258481
4.516666667;0.092370717
4.519444444;0.092651309
4.522222222;0.092791605
4.525;0.093016078
4.527777778;0.093016078
4.530555556;0.093324729
4.533333333;0.093352788
4.536111111;0.09360532
4.538888889;0.093044137
4.541666667;0.092454895
4.544444444;0.091893712
4.547222222;0.091893712
4.55;0.092426836
4.552777778;0.092146244
4.555555556;0.092118185
4.558333333;0.091977889
4.561111111;0.091921771
4.563888889;0.091865653
4.566666667;0.092062067
4.569444444;0.092258481
4.572222222;0.092903841
4.575;0.092847723
4.577777778;0.092679368
4.580555556;0.092511013
4.583333333;0.092511013
4.586111111;0.092567132
4.588888889;0.092819664
4.591666667;0.093128314
4.594444444;0.093661438
4.597222222;0.094110385
4.6;0.094362917
4.602777778;0.094643509
4.605555556;0.094727686
4.608333333;0.094811863
4.611111111;0.094503213
4.613888889;0.093970089
4.616666667;0.093493083
4.619444444;0.092875782
4.622222222;0.091781475
4.625;0.090462695
4.627777778;0.089761217
4.630555556;0.089059738
4.633333333;0.088638851
4.636111111;0.088498555
4.638888889;0.088133786
4.641666667;0.087853195
4.644444444;0.087797076
4.647222222;0.087460366
4.65;0.087488426
4.652777778;0.086983361
4.655555556;0.085832936
4.658333333;0.085215635
4.661111111;0.085159516
4.663888889;0.085131457
4.666666667;0.084738629
4.669444444;0.084626392
4.672222222;0.084177446
4.675;0.083475967
4.677777778;0.083083139
4.680555556;0.082578075
4.683333333;0.082493897
4.686111111;0.081988832
4.688888889;0.081596004
4.691666667;0.081315413
4.694444444;0.081371531
4.697222222;0.081259295
4.7;0.081118999
4.702777778;0.081259295
4.705555556;0.081483768
4.708333333;0.082016892
4.711111111;0.082437779
4.713888889;0.082437779
4.716666667;0.0817363
4.719444444;0.081708241
4.722222222;0.082578075
4.725;0.08305508
4.727777778;0.083532086
4.730555556;0.084093269
4.733333333;0.084121328
4.736111111;0.084486097
4.738888889;0.084878925
4.741666667;0.085103398
4.744444444;0.08602935
4.747222222;0.085636522
4.75;0.086057409
4.752777778;0.086394119
4.755555556;0.086843065
4.758333333;0.08636606
4.761111111;0.086338001
4.763888889;0.08636606
4.766666667;0.086338001
4.769444444;0.086225764
4.772222222;0.086197705
4.775;0.086197705
4.777777778;0.08636606
4.780555556;0.086450237
4.783333333;0.086506355
4.786111111;0.086899183
4.788888889;0.087039479
4.791666667;0.086927243
4.794444444;0.086730829
4.797222222;0.086618592
4.8;0.086338001
4.802777778;0.086618592
4.805555556;0.086057409
4.808333333;0.086001291
4.811111111;0.08602935
4.813888889;0.085917113
4.816666667;0.085889054
4.819444444;0.085917113
4.822222222;0.08636606
4.825;0.085832936
4.827777778;0.085748758
4.830555556;0.08569264
4.833333333;0.08569264
4.836111111;0.085496226
4.838888889;0.085327871
4.841666667;0.085327871
4.844444444;0.085243694
4.847222222;0.085412049
4.85;0.085383989
4.852777778;0.085383989
4.855555556;0.08535593
4.858333333;0.08535593
4.861111111;0.085271753
4.863888889;0.085187575
4.866666667;0.085215635
4.869444444;0.085383989
4.872222222;0.085412049
4.875;0.08504728
4.877777778;0.084626392
4.880555556;0.084850866
4.883333333;0.084963102
4.886111111;0.084963102
4.888888889;0.085327871
4.891666667;0.085075339
4.894444444;0.085412049
4.897222222;0.085524285
4.9;0.085804877
4.902777778;0.085552344
4.905555556;0.085608463
4.908333333;0.085524285
4.911111111;0.085383989
4.913888889;0.08535593
4.916666667;0.085187575
4.919444444;0.084850866
4.922222222;0.084570274
4.925;0.084654452
4.927777778;0.084542215
4.930555556;0.084542215
4.933333333;0.084401919
4.936111111;0.084009091
4.938888889;0.083840736
4.941666667;0.083756559
4.944444444;0.083475967
4.947222222;0.082970903
4.95;0.082662252
4.952777778;0.082521956
4.955555556;0.082550015
4.958333333;0.082634193
4.961111111;0.08339179
4.963888889;0.082606134
4.966666667;0.082297483
4.969444444;0.082044951
4.972222222;0.081848537
4.975;0.081792418
4.977777778;0.081848537
4.980555556;0.081680182
4.983333333;0.081259295
4.986111111;0.081315413
4.988888889;0.081287354
4.991666667;0.081287354
4.994444444;0.080922585
4.997222222;0.080866467
5;0.081175117
5.002777778;0.081371531
5.005555556;0.081175117
5.008333333;0.08041752
5.011111111;0.079407391
5.013888889;0.078958444
5.016666667;0.078649794
5.019444444;0.078397261
5.022222222;0.078172788
5.025;0.078481439
5.027777778;0.078874267
5.030555556;0.079182918
5.033333333;0.079379332
5.036111111;0.080249165
5.038888889;0.08109094
5.041666667;0.082044951
5.044444444;0.081932714
5.047222222;0.081932714
5.05;0.081259295
5.052777778;0.080670052
5.055555556;0.080473638
5.058333333;0.080670052
5.061111111;0.081708241
5.063888889;0.082381661
5.066666667;0.082774489
5.069444444;0.082662252
5.072222222;0.082213306
5.075;0.081820478
5.077777778;0.081287354
5.080555556;0.08075423
5.083333333;0.080333343
5.086111111;0.080024692
5.088888889;0.079407391
5.091666667;0.079463509
5.094444444;0.079210977
5.097222222;0.078874267
5.1;0.078930385
5.102777778;0.078509498
5.105555556;0.078060552
5.108333333;0.07777996
5.111111111;0.077611605
5.113888889;0.07744325
5.116666667;0.077331014
5.119444444;0.077359073
5.122222222;0.077359073
5.125;0.077387132
5.127777778;0.077583546
5.130555556;0.077331014
5.133333333;0.077527428
5.136111111;0.077415191
5.138888889;0.07744325
5.141666667;0.077639664
5.144444444;0.07747131
5.147222222;0.077527428
5.15;0.077415191
5.152777778;0.077050422
5.155555556;0.077050422
5.158333333;0.077246836
5.161111111;0.077022363
5.163888889;0.076994304
5.166666667;0.076769831
5.169444444;0.07646118
5.172222222;0.076348944
5.175;0.076320884
